iso_code,continent,location,date,new_cases,total_cases,new_cases_smoothed,new_cases_per_million,new_cases_smoothed_per_million,reproduction_rate,new_deaths,total_deaths,new_deaths_smoothed,new_deaths_per_million,new_deaths_smoothed_per_million,total_deaths_per_million,mortality_rate,population,population_density,stringency_index
OWID_AFR,,Africa,2020-01-05,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-06,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-07,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-08,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-09,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-02-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-02-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-02-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-02-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-02-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-02-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1426736614,,
OWID_AFR,,Africa,2020-02-16,1.0,1.0,0.14,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426736614,,
OWID_AFR,,Africa,2020-02-17,0.0,1.0,0.14,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426736614,,
OWID_AFR,,Africa,2020-02-18,0.0,1.0,0.14,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426736614,,
OWID_AFR,,Africa,2020-02-19,0.0,1.0,0.14,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426736614,,
OWID_AFR,,Africa,2020-02-20,0.0,1.0,0.14,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426736614,,
OWID_AFR,,Africa,2020-02-21,0.0,1.0,0.14,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426736614,,
OWID_AFR,,Africa,2020-02-22,0.0,1.0,0.14,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426736614,,
OWID_AFR,,Africa,2020-02-23,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426736614,,
OWID_AFR,,Africa,2020-02-24,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426736614,,
OWID_AFR,,Africa,2020-02-25,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426736614,,
OWID_AFR,,Africa,2020-02-26,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426736614,,
OWID_AFR,,Africa,2020-02-27,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426736614,,
OWID_AFR,,Africa,2020-02-28,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426736614,,
OWID_AFR,,Africa,2020-02-29,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426736614,,
OWID_AFR,,Africa,2020-03-01,2.0,3.0,0.29,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426736614,,
OWID_AFR,,Africa,2020-03-02,0.0,3.0,0.29,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426736614,,
OWID_AFR,,Africa,2020-03-03,0.0,3.0,0.29,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426736614,,
OWID_AFR,,Africa,2020-03-04,0.0,3.0,0.29,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426736614,,
OWID_AFR,,Africa,2020-03-05,0.0,3.0,0.29,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426736614,,
OWID_AFR,,Africa,2020-03-06,0.0,3.0,0.29,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426736614,,
OWID_AFR,,Africa,2020-03-07,0.0,3.0,0.29,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426736614,,
OWID_AFR,,Africa,2020-03-08,77.0,80.0,11.0,0.05,0.01,,5.0,5.0,0.71,0.0,0.0,0.0,6.25,1426736614,,
OWID_AFR,,Africa,2020-03-09,0.0,80.0,11.0,0.0,0.01,,0.0,5.0,0.71,0.0,0.0,0.0,6.25,1426736614,,
OWID_AFR,,Africa,2020-03-10,0.0,80.0,11.0,0.0,0.01,,0.0,5.0,0.71,0.0,0.0,0.0,6.25,1426736614,,
OWID_AFR,,Africa,2020-03-11,0.0,80.0,11.0,0.0,0.01,,0.0,5.0,0.71,0.0,0.0,0.0,6.25,1426736614,,
OWID_AFR,,Africa,2020-03-12,0.0,80.0,11.0,0.0,0.01,,0.0,5.0,0.71,0.0,0.0,0.0,6.25,1426736614,,
OWID_AFR,,Africa,2020-03-13,0.0,80.0,11.0,0.0,0.01,,0.0,5.0,0.71,0.0,0.0,0.0,6.25,1426736614,,
OWID_AFR,,Africa,2020-03-14,0.0,80.0,11.0,0.0,0.01,,0.0,5.0,0.71,0.0,0.0,0.0,6.25,1426736614,,
OWID_AFR,,Africa,2020-03-15,234.0,314.0,33.43,0.16,0.02,,4.0,9.0,0.57,0.0,0.0,0.01,2.8662420382165608,1426736614,,
OWID_AFR,,Africa,2020-03-16,0.0,314.0,33.43,0.0,0.02,,0.0,9.0,0.57,0.0,0.0,0.01,2.8662420382165608,1426736614,,
OWID_AFR,,Africa,2020-03-17,0.0,314.0,33.43,0.0,0.02,,0.0,9.0,0.57,0.0,0.0,0.01,2.8662420382165608,1426736614,,
OWID_AFR,,Africa,2020-03-18,0.0,314.0,33.43,0.0,0.02,,0.0,9.0,0.57,0.0,0.0,0.01,2.8662420382165608,1426736614,,
OWID_AFR,,Africa,2020-03-19,0.0,314.0,33.43,0.0,0.02,,0.0,9.0,0.57,0.0,0.0,0.01,2.8662420382165608,1426736614,,
OWID_AFR,,Africa,2020-03-20,0.0,314.0,33.43,0.0,0.02,,0.0,9.0,0.57,0.0,0.0,0.01,2.8662420382165608,1426736614,,
OWID_AFR,,Africa,2020-03-21,0.0,314.0,33.43,0.0,0.02,,0.0,9.0,0.57,0.0,0.0,0.01,2.8662420382165608,1426736614,,
OWID_AFR,,Africa,2020-03-22,1023.0,1337.0,146.14,0.71,0.1,,18.0,27.0,2.57,0.01,0.0,0.02,2.019446522064323,1426736614,,
OWID_AFR,,Africa,2020-03-23,0.0,1337.0,146.14,0.0,0.1,,0.0,27.0,2.57,0.0,0.0,0.02,2.019446522064323,1426736614,,
OWID_AFR,,Africa,2020-03-24,0.0,1337.0,146.14,0.0,0.1,,0.0,27.0,2.57,0.0,0.0,0.02,2.019446522064323,1426736614,,
OWID_AFR,,Africa,2020-03-25,0.0,1337.0,146.14,0.0,0.1,,0.0,27.0,2.57,0.0,0.0,0.02,2.019446522064323,1426736614,,
OWID_AFR,,Africa,2020-03-26,0.0,1337.0,146.14,0.0,0.1,,0.0,27.0,2.57,0.0,0.0,0.02,2.019446522064323,1426736614,,
OWID_AFR,,Africa,2020-03-27,0.0,1337.0,146.14,0.0,0.1,,0.0,27.0,2.57,0.0,0.0,0.02,2.019446522064323,1426736614,,
OWID_AFR,,Africa,2020-03-28,0.0,1337.0,146.14,0.0,0.1,,0.0,27.0,2.57,0.0,0.0,0.02,2.019446522064323,1426736614,,
OWID_AFR,,Africa,2020-03-29,3229.0,4566.0,461.29,2.23,0.32,,113.0,140.0,16.14,0.08,0.01,0.1,3.0661410424879545,1426736614,,
OWID_AFR,,Africa,2020-03-30,0.0,4566.0,461.29,0.0,0.32,,0.0,140.0,16.14,0.0,0.01,0.1,3.0661410424879545,1426736614,,
OWID_AFR,,Africa,2020-03-31,0.0,4566.0,461.29,0.0,0.32,,0.0,140.0,16.14,0.0,0.01,0.1,3.0661410424879545,1426736614,,
OWID_AFR,,Africa,2020-04-01,0.0,4566.0,461.29,0.0,0.32,,0.0,140.0,16.14,0.0,0.01,0.1,3.0661410424879545,1426736614,,
OWID_AFR,,Africa,2020-04-02,0.0,4566.0,461.29,0.0,0.32,,0.0,140.0,16.14,0.0,0.01,0.1,3.0661410424879545,1426736614,,
OWID_AFR,,Africa,2020-04-03,0.0,4566.0,461.29,0.0,0.32,,0.0,140.0,16.14,0.0,0.01,0.1,3.0661410424879545,1426736614,,
OWID_AFR,,Africa,2020-04-04,0.0,4566.0,461.29,0.0,0.32,,0.0,140.0,16.14,0.0,0.01,0.1,3.0661410424879545,1426736614,,
OWID_AFR,,Africa,2020-04-05,4683.0,9249.0,669.0,3.24,0.46,,439.0,579.0,62.71,0.3,0.04,0.4,6.2601362309438855,1426736614,,
OWID_AFR,,Africa,2020-04-06,0.0,9249.0,669.0,0.0,0.46,,0.0,579.0,62.71,0.0,0.04,0.4,6.2601362309438855,1426736614,,
OWID_AFR,,Africa,2020-04-07,0.0,9249.0,669.0,0.0,0.46,,0.0,579.0,62.71,0.0,0.04,0.4,6.2601362309438855,1426736614,,
OWID_AFR,,Africa,2020-04-08,0.0,9249.0,669.0,0.0,0.46,,0.0,579.0,62.71,0.0,0.04,0.4,6.2601362309438855,1426736614,,
OWID_AFR,,Africa,2020-04-09,0.0,9249.0,669.0,0.0,0.46,,0.0,579.0,62.71,0.0,0.04,0.4,6.2601362309438855,1426736614,,
OWID_AFR,,Africa,2020-04-10,0.0,9249.0,669.0,0.0,0.46,,0.0,579.0,62.71,0.0,0.04,0.4,6.2601362309438855,1426736614,,
OWID_AFR,,Africa,2020-04-11,0.0,9249.0,669.0,0.0,0.46,,0.0,579.0,62.71,0.0,0.04,0.4,6.2601362309438855,1426736614,,
OWID_AFR,,Africa,2020-04-12,5341.0,14590.0,763.0,3.69,0.53,,355.0,934.0,50.71,0.24,0.04,0.65,6.401644962302948,1426736614,,
OWID_AFR,,Africa,2020-04-13,0.0,14590.0,763.0,0.0,0.53,,0.0,934.0,50.71,0.0,0.04,0.65,6.401644962302948,1426736614,,
OWID_AFR,,Africa,2020-04-14,0.0,14590.0,763.0,0.0,0.53,,0.0,934.0,50.71,0.0,0.04,0.65,6.401644962302948,1426736614,,
OWID_AFR,,Africa,2020-04-15,0.0,14590.0,763.0,0.0,0.53,,0.0,934.0,50.71,0.0,0.04,0.65,6.401644962302948,1426736614,,
OWID_AFR,,Africa,2020-04-16,0.0,14590.0,763.0,0.0,0.53,,0.0,934.0,50.71,0.0,0.04,0.65,6.401644962302948,1426736614,,
OWID_AFR,,Africa,2020-04-17,0.0,14590.0,763.0,0.0,0.53,,0.0,934.0,50.71,0.0,0.04,0.65,6.401644962302948,1426736614,,
OWID_AFR,,Africa,2020-04-18,0.0,14590.0,763.0,0.0,0.53,,0.0,934.0,50.71,0.0,0.04,0.65,6.401644962302948,1426736614,,
OWID_AFR,,Africa,2020-04-19,7239.0,21829.0,1034.14,5.0,0.72,,542.0,1476.0,77.43,0.38,0.05,1.02,6.761647349855697,1426736614,,
OWID_AFR,,Africa,2020-04-20,0.0,21829.0,1034.14,0.0,0.72,,0.0,1476.0,77.43,0.0,0.05,1.02,6.761647349855697,1426736614,,
OWID_AFR,,Africa,2020-04-21,0.0,21829.0,1034.14,0.0,0.72,,0.0,1476.0,77.43,0.0,0.05,1.02,6.761647349855697,1426736614,,
OWID_AFR,,Africa,2020-04-22,0.0,21829.0,1034.14,0.0,0.72,,0.0,1476.0,77.43,0.0,0.05,1.02,6.761647349855697,1426736614,,
OWID_AFR,,Africa,2020-04-23,0.0,21829.0,1034.14,0.0,0.72,,0.0,1476.0,77.43,0.0,0.05,1.02,6.761647349855697,1426736614,,
OWID_AFR,,Africa,2020-04-24,0.0,21829.0,1034.14,0.0,0.72,,0.0,1476.0,77.43,0.0,0.05,1.02,6.761647349855697,1426736614,,
OWID_AFR,,Africa,2020-04-25,0.0,21829.0,1034.14,0.0,0.72,,0.0,1476.0,77.43,0.0,0.05,1.02,6.761647349855697,1426736614,,
OWID_AFR,,Africa,2020-04-26,9493.0,31322.0,1356.14,6.56,0.94,,289.0,1765.0,41.29,0.2,0.03,1.22,5.6350169210139835,1426736614,,
OWID_AFR,,Africa,2020-04-27,0.0,31322.0,1356.14,0.0,0.94,,0.0,1765.0,41.29,0.0,0.03,1.22,5.6350169210139835,1426736614,,
OWID_AFR,,Africa,2020-04-28,0.0,31322.0,1356.14,0.0,0.94,,0.0,1765.0,41.29,0.0,0.03,1.22,5.6350169210139835,1426736614,,
OWID_AFR,,Africa,2020-04-29,0.0,31322.0,1356.14,0.0,0.94,,0.0,1765.0,41.29,0.0,0.03,1.22,5.6350169210139835,1426736614,,
OWID_AFR,,Africa,2020-04-30,0.0,31322.0,1356.14,0.0,0.94,,0.0,1765.0,41.29,0.0,0.03,1.22,5.6350169210139835,1426736614,,
OWID_AFR,,Africa,2020-05-01,0.0,31322.0,1356.14,0.0,0.94,,0.0,1765.0,41.29,0.0,0.03,1.22,5.6350169210139835,1426736614,,
OWID_AFR,,Africa,2020-05-02,0.0,31322.0,1356.14,0.0,0.94,,0.0,1765.0,41.29,0.0,0.03,1.22,5.6350169210139835,1426736614,,
OWID_AFR,,Africa,2020-05-03,12681.0,44003.0,1811.57,8.77,1.25,,386.0,2151.0,55.14,0.27,0.04,1.49,4.88830307024521,1426736614,,
OWID_AFR,,Africa,2020-05-04,0.0,44003.0,1811.57,0.0,1.25,,0.0,2151.0,55.14,0.0,0.04,1.49,4.88830307024521,1426736614,,
OWID_AFR,,Africa,2020-05-05,0.0,44003.0,1811.57,0.0,1.25,,0.0,2151.0,55.14,0.0,0.04,1.49,4.88830307024521,1426736614,,
OWID_AFR,,Africa,2020-05-06,0.0,44003.0,1811.57,0.0,1.25,,0.0,2151.0,55.14,0.0,0.04,1.49,4.88830307024521,1426736614,,
OWID_AFR,,Africa,2020-05-07,0.0,44003.0,1811.57,0.0,1.25,,0.0,2151.0,55.14,0.0,0.04,1.49,4.88830307024521,1426736614,,
OWID_AFR,,Africa,2020-05-08,0.0,44003.0,1811.57,0.0,1.25,,0.0,2151.0,55.14,0.0,0.04,1.49,4.88830307024521,1426736614,,
OWID_AFR,,Africa,2020-05-09,0.0,44003.0,1811.57,0.0,1.25,,0.0,2151.0,55.14,0.0,0.04,1.49,4.88830307024521,1426736614,,
OWID_AFR,,Africa,2020-05-10,18083.0,62086.0,2583.29,12.5,1.79,,453.0,2604.0,64.71,0.31,0.04,1.8,4.194182263312181,1426736614,,
OWID_AFR,,Africa,2020-05-11,0.0,62086.0,2583.29,0.0,1.79,,0.0,2604.0,64.71,0.0,0.04,1.8,4.194182263312181,1426736614,,
OWID_AFR,,Africa,2020-05-12,0.0,62086.0,2583.29,0.0,1.79,,0.0,2604.0,64.71,0.0,0.04,1.8,4.194182263312181,1426736614,,
OWID_AFR,,Africa,2020-05-13,0.0,62086.0,2583.29,0.0,1.79,,0.0,2604.0,64.71,0.0,0.04,1.8,4.194182263312181,1426736614,,
OWID_AFR,,Africa,2020-05-14,0.0,62086.0,2583.29,0.0,1.79,,0.0,2604.0,64.71,0.0,0.04,1.8,4.194182263312181,1426736614,,
OWID_AFR,,Africa,2020-05-15,0.0,62086.0,2583.29,0.0,1.79,,0.0,2604.0,64.71,0.0,0.04,1.8,4.194182263312181,1426736614,,
OWID_AFR,,Africa,2020-05-16,0.0,62086.0,2583.29,0.0,1.79,,0.0,2604.0,64.71,0.0,0.04,1.8,4.194182263312181,1426736614,,
OWID_AFR,,Africa,2020-05-17,21292.0,83378.0,3041.71,14.72,2.1,,462.0,3066.0,66.0,0.32,0.05,2.12,3.6772290052531846,1426736614,,
OWID_AFR,,Africa,2020-05-18,0.0,83378.0,3041.71,0.0,2.1,,0.0,3066.0,66.0,0.0,0.05,2.12,3.6772290052531846,1426736614,,
OWID_AFR,,Africa,2020-05-19,0.0,83378.0,3041.71,0.0,2.1,,0.0,3066.0,66.0,0.0,0.05,2.12,3.6772290052531846,1426736614,,
OWID_AFR,,Africa,2020-05-20,0.0,83378.0,3041.71,0.0,2.1,,0.0,3066.0,66.0,0.0,0.05,2.12,3.6772290052531846,1426736614,,
OWID_AFR,,Africa,2020-05-21,0.0,83378.0,3041.71,0.0,2.1,,0.0,3066.0,66.0,0.0,0.05,2.12,3.6772290052531846,1426736614,,
OWID_AFR,,Africa,2020-05-22,0.0,83378.0,3041.71,0.0,2.1,,0.0,3066.0,66.0,0.0,0.05,2.12,3.6772290052531846,1426736614,,
OWID_AFR,,Africa,2020-05-23,0.0,83378.0,3041.71,0.0,2.1,,0.0,3066.0,66.0,0.0,0.05,2.12,3.6772290052531846,1426736614,,
OWID_AFR,,Africa,2020-05-24,26939.0,110317.0,3848.43,18.63,2.66,,542.0,3608.0,77.43,0.38,0.05,2.5,3.270574798081891,1426736614,,
OWID_AFR,,Africa,2020-05-25,0.0,110317.0,3848.43,0.0,2.66,,0.0,3608.0,77.43,0.0,0.05,2.5,3.270574798081891,1426736614,,
OWID_AFR,,Africa,2020-05-26,0.0,110317.0,3848.43,0.0,2.66,,0.0,3608.0,77.43,0.0,0.05,2.5,3.270574798081891,1426736614,,
OWID_AFR,,Africa,2020-05-27,0.0,110317.0,3848.43,0.0,2.66,,0.0,3608.0,77.43,0.0,0.05,2.5,3.270574798081891,1426736614,,
OWID_AFR,,Africa,2020-05-28,0.0,110317.0,3848.43,0.0,2.66,,0.0,3608.0,77.43,0.0,0.05,2.5,3.270574798081891,1426736614,,
OWID_AFR,,Africa,2020-05-29,0.0,110317.0,3848.43,0.0,2.66,,0.0,3608.0,77.43,0.0,0.05,2.5,3.270574798081891,1426736614,,
OWID_AFR,,Africa,2020-05-30,0.0,110317.0,3848.43,0.0,2.66,,0.0,3608.0,77.43,0.0,0.05,2.5,3.270574798081891,1426736614,,
OWID_AFR,,Africa,2020-05-31,34261.0,144578.0,4894.43,23.69,3.38,,809.0,4417.0,115.57,0.56,0.08,3.05,3.0550982860462863,1426736614,,
OWID_AFR,,Africa,2020-06-01,0.0,144578.0,4894.43,0.0,3.38,,0.0,4417.0,115.57,0.0,0.08,3.05,3.0550982860462863,1426736614,,
OWID_AFR,,Africa,2020-06-02,0.0,144578.0,4894.43,0.0,3.38,,0.0,4417.0,115.57,0.0,0.08,3.05,3.0550982860462863,1426736614,,
OWID_AFR,,Africa,2020-06-03,0.0,144578.0,4894.43,0.0,3.38,,0.0,4417.0,115.57,0.0,0.08,3.05,3.0550982860462863,1426736614,,
OWID_AFR,,Africa,2020-06-04,0.0,144578.0,4894.43,0.0,3.38,,0.0,4417.0,115.57,0.0,0.08,3.05,3.0550982860462863,1426736614,,
OWID_AFR,,Africa,2020-06-05,0.0,144578.0,4894.43,0.0,3.38,,0.0,4417.0,115.57,0.0,0.08,3.05,3.0550982860462863,1426736614,,
OWID_AFR,,Africa,2020-06-06,0.0,144578.0,4894.43,0.0,3.38,,0.0,4417.0,115.57,0.0,0.08,3.05,3.0550982860462863,1426736614,,
OWID_AFR,,Africa,2020-06-07,43346.0,187924.0,6192.29,29.97,4.28,,1678.0,6095.0,239.71,1.16,0.17,4.21,3.2433324109746495,1426736614,,
OWID_AFR,,Africa,2020-06-08,0.0,187924.0,6192.29,0.0,4.28,,0.0,6095.0,239.71,0.0,0.17,4.21,3.2433324109746495,1426736614,,
OWID_AFR,,Africa,2020-06-09,0.0,187924.0,6192.29,0.0,4.28,,0.0,6095.0,239.71,0.0,0.17,4.21,3.2433324109746495,1426736614,,
OWID_AFR,,Africa,2020-06-10,0.0,187924.0,6192.29,0.0,4.28,,0.0,6095.0,239.71,0.0,0.17,4.21,3.2433324109746495,1426736614,,
OWID_AFR,,Africa,2020-06-11,0.0,187924.0,6192.29,0.0,4.28,,0.0,6095.0,239.71,0.0,0.17,4.21,3.2433324109746495,1426736614,,
OWID_AFR,,Africa,2020-06-12,0.0,187924.0,6192.29,0.0,4.28,,0.0,6095.0,239.71,0.0,0.17,4.21,3.2433324109746495,1426736614,,
OWID_AFR,,Africa,2020-06-13,0.0,187924.0,6192.29,0.0,4.28,,0.0,6095.0,239.71,0.0,0.17,4.21,3.2433324109746495,1426736614,,
OWID_AFR,,Africa,2020-06-14,51240.0,239164.0,7320.0,35.43,5.06,,1543.0,7638.0,220.43,1.07,0.15,5.28,3.193624458530548,1426736614,,
OWID_AFR,,Africa,2020-06-15,0.0,239164.0,7320.0,0.0,5.06,,0.0,7638.0,220.43,0.0,0.15,5.28,3.193624458530548,1426736614,,
OWID_AFR,,Africa,2020-06-16,0.0,239164.0,7320.0,0.0,5.06,,0.0,7638.0,220.43,0.0,0.15,5.28,3.193624458530548,1426736614,,
OWID_AFR,,Africa,2020-06-17,0.0,239164.0,7320.0,0.0,5.06,,0.0,7638.0,220.43,0.0,0.15,5.28,3.193624458530548,1426736614,,
OWID_AFR,,Africa,2020-06-18,0.0,239164.0,7320.0,0.0,5.06,,0.0,7638.0,220.43,0.0,0.15,5.28,3.193624458530548,1426736614,,
OWID_AFR,,Africa,2020-06-19,0.0,239164.0,7320.0,0.0,5.06,,0.0,7638.0,220.43,0.0,0.15,5.28,3.193624458530548,1426736614,,
OWID_AFR,,Africa,2020-06-20,0.0,239164.0,7320.0,0.0,5.06,,0.0,7638.0,220.43,0.0,0.15,5.28,3.193624458530548,1426736614,,
OWID_AFR,,Africa,2020-06-21,63390.0,302554.0,9055.71,43.83,6.26,,2122.0,9760.0,303.14,1.47,0.21,6.75,3.2258704231310773,1426736614,,
OWID_AFR,,Africa,2020-06-22,0.0,302554.0,9055.71,0.0,6.26,,0.0,9760.0,303.14,0.0,0.21,6.75,3.2258704231310773,1426736614,,
OWID_AFR,,Africa,2020-06-23,0.0,302554.0,9055.71,0.0,6.26,,0.0,9760.0,303.14,0.0,0.21,6.75,3.2258704231310773,1426736614,,
OWID_AFR,,Africa,2020-06-24,0.0,302554.0,9055.71,0.0,6.26,,0.0,9760.0,303.14,0.0,0.21,6.75,3.2258704231310773,1426736614,,
OWID_AFR,,Africa,2020-06-25,0.0,302554.0,9055.71,0.0,6.26,,0.0,9760.0,303.14,0.0,0.21,6.75,3.2258704231310773,1426736614,,
OWID_AFR,,Africa,2020-06-26,0.0,302554.0,9055.71,0.0,6.26,,0.0,9760.0,303.14,0.0,0.21,6.75,3.2258704231310773,1426736614,,
OWID_AFR,,Africa,2020-06-27,0.0,302554.0,9055.71,0.0,6.26,,0.0,9760.0,303.14,0.0,0.21,6.75,3.2258704231310773,1426736614,,
