iso_code,location,date,new_cases,total_cases,new_cases_smoothed,new_cases_per_million,new_cases_smoothed_per_million,new_deaths,total_deaths,new_deaths_smoothed,new_deaths_per_million,new_deaths_smoothed_per_million,total_deaths_per_million,mortality_rate
OWID_AFR,Africa,2022-05-01,2.0,42.0,0.29,0.001,0.0,0.0,2.0,0.0,0.0,0.0,0.00141,4.761904761904762
OWID_AFR,Africa,2022-05-02,0.0,42.0,0.29,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.00141,4.761904761904762
OWID_AFR,Africa,2022-05-03,0.0,42.0,0.29,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.00141,4.761904761904762
OWID_AFR,Africa,2022-05-04,0.0,42.0,0.29,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.00141,4.761904761904762
OWID_AFR,Africa,2022-05-05,0.0,42.0,0.29,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.00141,4.761904761904762
OWID_AFR,Africa,2022-05-06,0.0,42.0,0.29,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.00141,4.761904761904762
OWID_AFR,Africa,2022-05-07,0.0,42.0,0.29,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.00141,4.761904761904762
OWID_AFR,Africa,2022-05-08,0.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.00141,4.761904761904762
OWID_AFR,Africa,2022-05-09,0.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.00141,4.761904761904762
OWID_AFR,Africa,2022-05-10,0.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.00141,4.761904761904762
OWID_AFR,Africa,2022-05-11,0.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.00141,4.761904761904762
OWID_AFR,Africa,2022-05-12,0.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.00141,4.761904761904762
OWID_AFR,Africa,2022-05-13,0.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.00141,4.761904761904762
OWID_AFR,Africa,2022-05-14,0.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.00141,4.761904761904762
OWID_AFR,Africa,2022-05-15,4.0,46.0,0.57,0.003,0.0,0.0,2.0,0.0,0.0,0.0,0.00141,4.3478260869565215
OWID_AFR,Africa,2022-05-16,0.0,46.0,0.57,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.00141,4.3478260869565215
OWID_AFR,Africa,2022-05-17,0.0,46.0,0.57,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.00141,4.3478260869565215
OWID_AFR,Africa,2022-05-18,0.0,46.0,0.57,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.00141,4.3478260869565215
OWID_AFR,Africa,2022-05-19,0.0,46.0,0.57,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.00141,4.3478260869565215
OWID_AFR,Africa,2022-05-20,0.0,46.0,0.57,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.00141,4.3478260869565215
OWID_AFR,Africa,2022-05-21,0.0,46.0,0.57,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.00141,4.3478260869565215
OWID_AFR,Africa,2022-05-22,12.0,58.0,1.71,0.008,0.001,0.0,2.0,0.0,0.0,0.0,0.00141,3.4482758620689653
OWID_AFR,Africa,2022-05-23,0.0,58.0,1.71,0.0,0.001,0.0,2.0,0.0,0.0,0.0,0.00141,3.4482758620689653
OWID_AFR,Africa,2022-05-24,0.0,58.0,1.71,0.0,0.001,0.0,2.0,0.0,0.0,0.0,0.00141,3.4482758620689653
OWID_AFR,Africa,2022-05-25,0.0,58.0,1.71,0.0,0.001,0.0,2.0,0.0,0.0,0.0,0.00141,3.4482758620689653
OWID_AFR,Africa,2022-05-26,0.0,58.0,1.71,0.0,0.001,0.0,2.0,0.0,0.0,0.0,0.00141,3.4482758620689653
OWID_AFR,Africa,2022-05-27,0.0,58.0,1.71,0.0,0.001,0.0,2.0,0.0,0.0,0.0,0.0014,3.4482758620689653
OWID_AFR,Africa,2022-05-28,0.0,58.0,1.71,0.0,0.001,0.0,2.0,0.0,0.0,0.0,0.0014,3.4482758620689653
OWID_AFR,Africa,2022-05-29,0.0,58.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0014,3.4482758620689653
OWID_AFR,Africa,2022-05-30,0.0,58.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0014,3.4482758620689653
OWID_AFR,Africa,2022-05-31,0.0,58.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0014,3.4482758620689653
OWID_AFR,Africa,2022-06-01,0.0,58.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0014,3.4482758620689653
OWID_AFR,Africa,2022-06-02,1.0,59.0,0.14,0.001,0.0,0.0,2.0,0.0,0.0,0.0,0.0014,3.389830508474576
OWID_AFR,Africa,2022-06-03,0.0,59.0,0.14,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0014,3.389830508474576
OWID_AFR,Africa,2022-06-04,0.0,59.0,0.14,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0014,3.389830508474576
OWID_AFR,Africa,2022-06-05,18.0,77.0,2.71,0.013,0.002,1.0,3.0,0.14,0.0007,0.0001,0.00211,3.896103896103896
OWID_AFR,Africa,2022-06-06,0.0,77.0,2.71,0.0,0.002,0.0,3.0,0.14,0.0,0.0001,0.00211,3.896103896103896
OWID_AFR,Africa,2022-06-07,0.0,77.0,2.71,0.0,0.002,0.0,3.0,0.14,0.0,0.0001,0.00211,3.896103896103896
OWID_AFR,Africa,2022-06-08,0.0,77.0,2.71,0.0,0.002,0.0,3.0,0.14,0.0,0.0001,0.00211,3.896103896103896
OWID_AFR,Africa,2022-06-09,0.0,77.0,2.57,0.0,0.002,0.0,3.0,0.14,0.0,0.0001,0.00211,3.896103896103896
OWID_AFR,Africa,2022-06-10,0.0,77.0,2.57,0.0,0.002,0.0,3.0,0.14,0.0,0.0001,0.00211,3.896103896103896
OWID_AFR,Africa,2022-06-11,0.0,77.0,2.57,0.0,0.002,0.0,3.0,0.14,0.0,0.0001,0.00211,3.896103896103896
OWID_AFR,Africa,2022-06-12,15.0,92.0,2.14,0.011,0.002,0.0,3.0,0.0,0.0,0.0,0.00211,3.260869565217391
OWID_AFR,Africa,2022-06-13,0.0,92.0,2.14,0.0,0.002,0.0,3.0,0.0,0.0,0.0,0.00211,3.260869565217391
OWID_AFR,Africa,2022-06-14,0.0,92.0,2.14,0.0,0.002,0.0,3.0,0.0,0.0,0.0,0.0021,3.260869565217391
OWID_AFR,Africa,2022-06-15,0.0,92.0,2.14,0.0,0.002,0.0,3.0,0.0,0.0,0.0,0.0021,3.260869565217391
OWID_AFR,Africa,2022-06-16,0.0,92.0,2.14,0.0,0.002,0.0,3.0,0.0,0.0,0.0,0.0021,3.260869565217391
OWID_AFR,Africa,2022-06-17,0.0,92.0,2.14,0.0,0.002,0.0,3.0,0.0,0.0,0.0,0.0021,3.260869565217391
OWID_AFR,Africa,2022-06-18,0.0,92.0,2.14,0.0,0.002,0.0,3.0,0.0,0.0,0.0,0.0021,3.260869565217391
OWID_AFR,Africa,2022-06-19,99.0,191.0,14.14,0.069,0.01,0.0,3.0,0.0,0.0,0.0,0.0021,1.5706806282722512
OWID_AFR,Africa,2022-06-20,0.0,191.0,14.14,0.0,0.01,0.0,3.0,0.0,0.0,0.0,0.0021,1.5706806282722512
OWID_AFR,Africa,2022-06-21,0.0,191.0,14.14,0.0,0.01,0.0,3.0,0.0,0.0,0.0,0.0021,1.5706806282722512
OWID_AFR,Africa,2022-06-22,0.0,191.0,14.14,0.0,0.01,0.0,3.0,0.0,0.0,0.0,0.0021,1.5706806282722512
OWID_AFR,Africa,2022-06-23,0.0,191.0,14.14,0.0,0.01,0.0,3.0,0.0,0.0,0.0,0.0021,1.5706806282722512
OWID_AFR,Africa,2022-06-24,0.0,191.0,14.14,0.0,0.01,0.0,3.0,0.0,0.0,0.0,0.0021,1.5706806282722512
OWID_AFR,Africa,2022-06-25,0.0,191.0,14.14,0.0,0.01,0.0,3.0,0.0,0.0,0.0,0.0021,1.5706806282722512
OWID_AFR,Africa,2022-06-26,26.0,217.0,3.71,0.018,0.003,0.0,3.0,0.0,0.0,0.0,0.0021,1.3824884792626728
OWID_AFR,Africa,2022-06-27,0.0,217.0,3.71,0.0,0.003,0.0,3.0,0.0,0.0,0.0,0.0021,1.3824884792626728
OWID_AFR,Africa,2022-06-28,0.0,217.0,3.71,0.0,0.003,0.0,3.0,0.0,0.0,0.0,0.0021,1.3824884792626728
OWID_AFR,Africa,2022-06-29,0.0,217.0,3.71,0.0,0.003,0.0,3.0,0.0,0.0,0.0,0.0021,1.3824884792626728
OWID_AFR,Africa,2022-06-30,0.0,217.0,3.71,0.0,0.003,0.0,3.0,0.0,0.0,0.0,0.0021,1.3824884792626728
OWID_AFR,Africa,2022-07-01,0.0,217.0,3.71,0.0,0.003,0.0,3.0,0.0,0.0,0.0,0.0021,1.3824884792626728
OWID_AFR,Africa,2022-07-02,0.0,217.0,3.71,0.0,0.003,0.0,3.0,0.0,0.0,0.0,0.0021,1.3824884792626728
OWID_AFR,Africa,2022-07-03,30.0,247.0,4.29,0.021,0.003,1.0,4.0,0.14,0.0007,0.0001,0.0028,1.6194331983805668
OWID_AFR,Africa,2022-07-04,0.0,247.0,4.29,0.0,0.003,0.0,4.0,0.14,0.0,0.0001,0.0028,1.6194331983805668
OWID_AFR,Africa,2022-07-05,0.0,247.0,4.29,0.0,0.003,0.0,4.0,0.14,0.0,0.0001,0.0028,1.6194331983805668
OWID_AFR,Africa,2022-07-06,0.0,247.0,4.29,0.0,0.003,0.0,4.0,0.14,0.0,0.0001,0.0028,1.6194331983805668
OWID_AFR,Africa,2022-07-07,0.0,247.0,4.29,0.0,0.003,0.0,4.0,0.14,0.0,0.0001,0.0028,1.6194331983805668
OWID_AFR,Africa,2022-07-08,0.0,247.0,4.29,0.0,0.003,0.0,4.0,0.14,0.0,0.0001,0.0028,1.6194331983805668
OWID_AFR,Africa,2022-07-09,0.0,247.0,4.29,0.0,0.003,0.0,4.0,0.14,0.0,0.0001,0.0028,1.6194331983805668
OWID_AFR,Africa,2022-07-10,22.0,269.0,3.14,0.015,0.002,0.0,4.0,0.0,0.0,0.0,0.0028,1.486988847583643
OWID_AFR,Africa,2022-07-11,0.0,269.0,3.14,0.0,0.002,0.0,4.0,0.0,0.0,0.0,0.0028,1.486988847583643
OWID_AFR,Africa,2022-07-12,0.0,269.0,3.14,0.0,0.002,0.0,4.0,0.0,0.0,0.0,0.0028,1.486988847583643
OWID_AFR,Africa,2022-07-13,0.0,269.0,3.14,0.0,0.002,0.0,4.0,0.0,0.0,0.0,0.0028,1.486988847583643
OWID_AFR,Africa,2022-07-14,0.0,269.0,3.14,0.0,0.002,0.0,4.0,0.0,0.0,0.0,0.0028,1.486988847583643
OWID_AFR,Africa,2022-07-15,0.0,269.0,3.14,0.0,0.002,0.0,4.0,0.0,0.0,0.0,0.0028,1.486988847583643
OWID_AFR,Africa,2022-07-16,0.0,269.0,3.14,0.0,0.002,0.0,4.0,0.0,0.0,0.0,0.0028,1.486988847583643
OWID_AFR,Africa,2022-07-17,22.0,291.0,3.14,0.015,0.002,0.0,4.0,0.0,0.0,0.0,0.0028,1.3745704467353952
OWID_AFR,Africa,2022-07-18,0.0,291.0,3.14,0.0,0.002,0.0,4.0,0.0,0.0,0.0,0.0028,1.3745704467353952
OWID_AFR,Africa,2022-07-19,0.0,291.0,3.14,0.0,0.002,0.0,4.0,0.0,0.0,0.0,0.0028,1.3745704467353952
OWID_AFR,Africa,2022-07-20,0.0,291.0,3.14,0.0,0.002,0.0,4.0,0.0,0.0,0.0,0.0028,1.3745704467353952
OWID_AFR,Africa,2022-07-21,0.0,291.0,3.14,0.0,0.002,0.0,4.0,0.0,0.0,0.0,0.0028,1.3745704467353952
OWID_AFR,Africa,2022-07-22,0.0,291.0,3.14,0.0,0.002,0.0,4.0,0.0,0.0,0.0,0.0028,1.3745704467353952
OWID_AFR,Africa,2022-07-23,0.0,291.0,3.14,0.0,0.002,0.0,4.0,0.0,0.0,0.0,0.0028,1.3745704467353952
OWID_AFR,Africa,2022-07-24,17.0,308.0,2.43,0.012,0.002,0.0,4.0,0.0,0.0,0.0,0.0028,1.2987012987012987
OWID_AFR,Africa,2022-07-25,0.0,308.0,2.43,0.0,0.002,0.0,4.0,0.0,0.0,0.0,0.0028,1.2987012987012987
OWID_AFR,Africa,2022-07-26,0.0,308.0,2.43,0.0,0.002,0.0,4.0,0.0,0.0,0.0,0.0028,1.2987012987012987
OWID_AFR,Africa,2022-07-27,0.0,308.0,2.43,0.0,0.002,0.0,4.0,0.0,0.0,0.0,0.0028,1.2987012987012987
OWID_AFR,Africa,2022-07-28,0.0,308.0,2.43,0.0,0.002,0.0,4.0,0.0,0.0,0.0,0.0028,1.2987012987012987
OWID_AFR,Africa,2022-07-29,0.0,308.0,2.43,0.0,0.002,0.0,4.0,0.0,0.0,0.0,0.0028,1.2987012987012987
OWID_AFR,Africa,2022-07-30,0.0,308.0,2.43,0.0,0.002,0.0,4.0,0.0,0.0,0.0,0.0028,1.2987012987012987
OWID_AFR,Africa,2022-07-31,41.0,349.0,5.86,0.029,0.004,1.0,5.0,0.14,0.0007,0.0001,0.0035,1.4326647564469914
OWID_AFR,Africa,2022-08-01,1.0,350.0,6.0,0.001,0.004,0.0,5.0,0.14,0.0,0.0001,0.0035,1.4285714285714286
OWID_AFR,Africa,2022-08-02,0.0,350.0,6.0,0.0,0.004,0.0,5.0,0.14,0.0,0.0001,0.0035,1.4285714285714286
OWID_AFR,Africa,2022-08-03,0.0,350.0,6.0,0.0,0.004,0.0,5.0,0.14,0.0,0.0001,0.0035,1.4285714285714286
OWID_AFR,Africa,2022-08-04,0.0,350.0,6.0,0.0,0.004,0.0,5.0,0.14,0.0,0.0001,0.0035,1.4285714285714286
OWID_AFR,Africa,2022-08-05,0.0,350.0,6.0,0.0,0.004,0.0,5.0,0.14,0.0,0.0001,0.0035,1.4285714285714286
OWID_AFR,Africa,2022-08-06,0.0,350.0,6.0,0.0,0.004,0.0,5.0,0.14,0.0,0.0001,0.0035,1.4285714285714286
OWID_AFR,Africa,2022-08-07,20.0,370.0,3.0,0.014,0.002,3.0,8.0,0.43,0.0021,0.0003,0.00559,2.1621621621621623
OWID_AFR,Africa,2022-08-08,0.0,370.0,2.86,0.0,0.002,0.0,8.0,0.43,0.0,0.0003,0.00559,2.1621621621621623
OWID_AFR,Africa,2022-08-09,0.0,370.0,2.86,0.0,0.002,0.0,8.0,0.43,0.0,0.0003,0.00559,2.1621621621621623
OWID_AFR,Africa,2022-08-10,1.0,371.0,3.0,0.001,0.002,0.0,8.0,0.43,0.0,0.0003,0.00559,2.15633423180593
OWID_AFR,Africa,2022-08-11,0.0,371.0,3.0,0.0,0.002,0.0,8.0,0.43,0.0,0.0003,0.00559,2.15633423180593
OWID_AFR,Africa,2022-08-12,0.0,371.0,3.0,0.0,0.002,0.0,8.0,0.43,0.0,0.0003,0.00559,2.15633423180593
OWID_AFR,Africa,2022-08-13,0.0,371.0,3.0,0.0,0.002,0.0,8.0,0.43,0.0,0.0003,0.00559,2.15633423180593
OWID_AFR,Africa,2022-08-14,112.0,483.0,16.14,0.078,0.011,0.0,8.0,0.0,0.0,0.0,0.00559,1.6563146997929608
OWID_AFR,Africa,2022-08-15,0.0,483.0,16.14,0.0,0.011,0.0,8.0,0.0,0.0,0.0,0.00559,1.6563146997929608
OWID_AFR,Africa,2022-08-16,0.0,483.0,16.14,0.0,0.011,0.0,8.0,0.0,0.0,0.0,0.00559,1.6563146997929608
OWID_AFR,Africa,2022-08-17,0.0,483.0,16.0,0.0,0.011,0.0,8.0,0.0,0.0,0.0,0.00559,1.6563146997929608
OWID_AFR,Africa,2022-08-18,0.0,483.0,16.0,0.0,0.011,0.0,8.0,0.0,0.0,0.0,0.00559,1.6563146997929608
OWID_AFR,Africa,2022-08-19,0.0,483.0,16.0,0.0,0.011,0.0,8.0,0.0,0.0,0.0,0.00559,1.6563146997929608
OWID_AFR,Africa,2022-08-20,0.0,483.0,16.0,0.0,0.011,0.0,8.0,0.0,0.0,0.0,0.00559,1.6563146997929608
OWID_AFR,Africa,2022-08-21,33.0,516.0,4.71,0.023,0.003,5.0,13.0,0.71,0.00349,0.0005,0.00908,2.5193798449612403
OWID_AFR,Africa,2022-08-22,0.0,516.0,4.71,0.0,0.003,0.0,13.0,0.71,0.0,0.0005,0.00908,2.5193798449612403
OWID_AFR,Africa,2022-08-23,0.0,516.0,4.71,0.0,0.003,0.0,13.0,0.71,0.0,0.0005,0.00908,2.5193798449612403
OWID_AFR,Africa,2022-08-24,0.0,516.0,4.71,0.0,0.003,0.0,13.0,0.71,0.0,0.0005,0.00908,2.5193798449612403
OWID_AFR,Africa,2022-08-25,0.0,516.0,4.71,0.0,0.003,0.0,13.0,0.71,0.0,0.0005,0.00908,2.5193798449612403
OWID_AFR,Africa,2022-08-26,0.0,516.0,4.71,0.0,0.003,0.0,13.0,0.71,0.0,0.0005,0.00908,2.5193798449612403
OWID_AFR,Africa,2022-08-27,0.0,516.0,4.71,0.0,0.003,0.0,13.0,0.71,0.0,0.0005,0.00908,2.5193798449612403
OWID_AFR,Africa,2022-08-28,69.0,585.0,9.86,0.048,0.007,0.0,13.0,0.0,0.0,0.0,0.00908,2.2222222222222223
OWID_AFR,Africa,2022-08-29,2.0,587.0,10.14,0.001,0.007,0.0,13.0,0.0,0.0,0.0,0.00908,2.2146507666098807
OWID_AFR,Africa,2022-08-30,0.0,587.0,10.14,0.0,0.007,0.0,13.0,0.0,0.0,0.0,0.00908,2.2146507666098807
OWID_AFR,Africa,2022-08-31,0.0,587.0,10.14,0.0,0.007,0.0,13.0,0.0,0.0,0.0,0.00908,2.2146507666098807
OWID_AFR,Africa,2022-09-01,0.0,587.0,10.14,0.0,0.007,0.0,13.0,0.0,0.0,0.0,0.00908,2.2146507666098807
OWID_AFR,Africa,2022-09-02,0.0,587.0,10.14,0.0,0.007,0.0,13.0,0.0,0.0,0.0,0.00907,2.2146507666098807
OWID_AFR,Africa,2022-09-03,0.0,587.0,10.14,0.0,0.007,0.0,13.0,0.0,0.0,0.0,0.00907,2.2146507666098807
OWID_AFR,Africa,2022-09-04,44.0,631.0,6.57,0.031,0.005,1.0,14.0,0.14,0.0007,0.0001,0.00977,2.218700475435816
OWID_AFR,Africa,2022-09-05,0.0,631.0,6.29,0.0,0.004,0.0,14.0,0.14,0.0,0.0001,0.00977,2.218700475435816
OWID_AFR,Africa,2022-09-06,2.0,633.0,6.57,0.001,0.005,0.0,14.0,0.14,0.0,0.0001,0.00977,2.211690363349131
OWID_AFR,Africa,2022-09-07,0.0,633.0,6.57,0.0,0.005,0.0,14.0,0.14,0.0,0.0001,0.00977,2.211690363349131
OWID_AFR,Africa,2022-09-08,0.0,633.0,6.57,0.0,0.005,0.0,14.0,0.14,0.0,0.0001,0.00977,2.211690363349131
OWID_AFR,Africa,2022-09-09,0.0,633.0,6.57,0.0,0.005,0.0,14.0,0.14,0.0,0.0001,0.00977,2.211690363349131
OWID_AFR,Africa,2022-09-10,0.0,633.0,6.57,0.0,0.005,0.0,14.0,0.14,0.0,0.0001,0.00977,2.211690363349131
OWID_AFR,Africa,2022-09-11,39.0,672.0,5.86,0.027,0.004,0.0,14.0,0.0,0.0,0.0,0.00977,2.083333333333333
OWID_AFR,Africa,2022-09-12,0.0,672.0,5.86,0.0,0.004,0.0,14.0,0.0,0.0,0.0,0.00977,2.083333333333333
OWID_AFR,Africa,2022-09-13,0.0,672.0,5.57,0.0,0.004,0.0,14.0,0.0,0.0,0.0,0.00977,2.083333333333333
OWID_AFR,Africa,2022-09-14,0.0,672.0,5.57,0.0,0.004,0.0,14.0,0.0,0.0,0.0,0.00977,2.083333333333333
OWID_AFR,Africa,2022-09-15,2.0,674.0,5.86,0.001,0.004,1.0,15.0,0.14,0.0007,0.0001,0.01046,2.225519287833828
OWID_AFR,Africa,2022-09-16,0.0,674.0,5.86,0.0,0.004,0.0,15.0,0.14,0.0,0.0001,0.01046,2.225519287833828
OWID_AFR,Africa,2022-09-17,0.0,674.0,5.86,0.0,0.004,0.0,15.0,0.14,0.0,0.0001,0.01046,2.225519287833828
OWID_AFR,Africa,2022-09-18,70.0,744.0,10.29,0.049,0.007,0.0,15.0,0.14,0.0,0.0001,0.01046,2.0161290322580645
OWID_AFR,Africa,2022-09-19,0.0,744.0,10.29,0.0,0.007,0.0,15.0,0.14,0.0,0.0001,0.01046,2.0161290322580645
OWID_AFR,Africa,2022-09-20,0.0,744.0,10.29,0.0,0.007,0.0,15.0,0.14,0.0,0.0001,0.01046,2.0161290322580645
OWID_AFR,Africa,2022-09-21,1.0,745.0,10.43,0.001,0.007,0.0,15.0,0.14,0.0,0.0001,0.01046,2.013422818791946
OWID_AFR,Africa,2022-09-22,0.0,745.0,10.14,0.0,0.007,0.0,15.0,0.0,0.0,0.0,0.01046,2.013422818791946
OWID_AFR,Africa,2022-09-23,0.0,745.0,10.14,0.0,0.007,0.0,15.0,0.0,0.0,0.0,0.01046,2.013422818791946
OWID_AFR,Africa,2022-09-24,0.0,745.0,10.14,0.0,0.007,0.0,15.0,0.0,0.0,0.0,0.01046,2.013422818791946
OWID_AFR,Africa,2022-09-25,73.0,818.0,10.57,0.051,0.007,0.0,15.0,0.0,0.0,0.0,0.01046,1.8337408312958436
OWID_AFR,Africa,2022-09-26,0.0,818.0,10.57,0.0,0.007,0.0,15.0,0.0,0.0,0.0,0.01045,1.8337408312958436
OWID_AFR,Africa,2022-09-27,1.0,819.0,10.71,0.001,0.007,0.0,15.0,0.0,0.0,0.0,0.01045,1.8315018315018317
OWID_AFR,Africa,2022-09-28,0.0,819.0,10.57,0.0,0.007,0.0,15.0,0.0,0.0,0.0,0.01045,1.8315018315018317
OWID_AFR,Africa,2022-09-29,0.0,819.0,10.57,0.0,0.007,0.0,15.0,0.0,0.0,0.0,0.01045,1.8315018315018317
OWID_AFR,Africa,2022-09-30,0.0,819.0,10.57,0.0,0.007,0.0,15.0,0.0,0.0,0.0,0.01045,1.8315018315018317
OWID_AFR,Africa,2022-10-01,10.0,829.0,12.0,0.007,0.008,0.0,15.0,0.0,0.0,0.0,0.01045,1.8094089264173705
OWID_AFR,Africa,2022-10-02,31.0,860.0,6.0,0.022,0.004,0.0,15.0,0.0,0.0,0.0,0.01045,1.744186046511628
OWID_AFR,Africa,2022-10-03,0.0,860.0,6.0,0.0,0.004,0.0,15.0,0.0,0.0,0.0,0.01045,1.744186046511628
OWID_AFR,Africa,2022-10-04,0.0,860.0,5.86,0.0,0.004,0.0,15.0,0.0,0.0,0.0,0.01045,1.744186046511628
OWID_AFR,Africa,2022-10-05,0.0,860.0,5.86,0.0,0.004,0.0,15.0,0.0,0.0,0.0,0.01045,1.744186046511628
OWID_AFR,Africa,2022-10-06,0.0,860.0,5.86,0.0,0.004,0.0,15.0,0.0,0.0,0.0,0.01045,1.744186046511628
OWID_AFR,Africa,2022-10-07,0.0,860.0,5.86,0.0,0.004,0.0,15.0,0.0,0.0,0.0,0.01045,1.744186046511628
OWID_AFR,Africa,2022-10-08,0.0,860.0,4.43,0.0,0.003,0.0,15.0,0.0,0.0,0.0,0.01045,1.744186046511628
OWID_AFR,Africa,2022-10-09,76.0,936.0,10.86,0.053,0.008,0.0,15.0,0.0,0.0,0.0,0.01045,1.6025641025641024
OWID_AFR,Africa,2022-10-10,0.0,936.0,10.86,0.0,0.008,0.0,15.0,0.0,0.0,0.0,0.01045,1.6025641025641024
OWID_AFR,Africa,2022-10-11,0.0,936.0,10.86,0.0,0.008,0.0,15.0,0.0,0.0,0.0,0.01044,1.6025641025641024
OWID_AFR,Africa,2022-10-12,0.0,936.0,10.86,0.0,0.008,0.0,15.0,0.0,0.0,0.0,0.01044,1.6025641025641024
OWID_AFR,Africa,2022-10-13,0.0,936.0,10.86,0.0,0.008,0.0,15.0,0.0,0.0,0.0,0.01044,1.6025641025641024
OWID_AFR,Africa,2022-10-14,0.0,936.0,10.86,0.0,0.008,0.0,15.0,0.0,0.0,0.0,0.01044,1.6025641025641024
OWID_AFR,Africa,2022-10-15,0.0,936.0,10.86,0.0,0.008,0.0,15.0,0.0,0.0,0.0,0.01044,1.6025641025641024
OWID_AFR,Africa,2022-10-16,35.0,971.0,5.0,0.024,0.003,0.0,15.0,0.0,0.0,0.0,0.01044,1.544799176107106
OWID_AFR,Africa,2022-10-17,0.0,971.0,5.0,0.0,0.003,0.0,15.0,0.0,0.0,0.0,0.01044,1.544799176107106
OWID_AFR,Africa,2022-10-18,0.0,971.0,5.0,0.0,0.003,0.0,15.0,0.0,0.0,0.0,0.01044,1.544799176107106
OWID_AFR,Africa,2022-10-19,1.0,972.0,5.14,0.001,0.004,0.0,15.0,0.0,0.0,0.0,0.01044,1.5432098765432098
OWID_AFR,Africa,2022-10-20,0.0,972.0,5.14,0.0,0.004,0.0,15.0,0.0,0.0,0.0,0.01044,1.5432098765432098
OWID_AFR,Africa,2022-10-21,0.0,972.0,5.14,0.0,0.004,0.0,15.0,0.0,0.0,0.0,0.01044,1.5432098765432098
OWID_AFR,Africa,2022-10-22,0.0,972.0,5.14,0.0,0.004,0.0,15.0,0.0,0.0,0.0,0.01044,1.5432098765432098
OWID_AFR,Africa,2022-10-23,46.0,1018.0,6.71,0.032,0.005,1.0,16.0,0.14,0.0007,0.0001,0.01113,1.5717092337917484
OWID_AFR,Africa,2022-10-24,0.0,1018.0,6.71,0.0,0.005,0.0,16.0,0.14,0.0,0.0001,0.01113,1.5717092337917484
OWID_AFR,Africa,2022-10-25,0.0,1018.0,6.71,0.0,0.005,0.0,16.0,0.14,0.0,0.0001,0.01113,1.5717092337917484
OWID_AFR,Africa,2022-10-26,0.0,1018.0,6.57,0.0,0.005,0.0,16.0,0.14,0.0,0.0001,0.01113,1.5717092337917484
OWID_AFR,Africa,2022-10-27,0.0,1018.0,6.57,0.0,0.005,0.0,16.0,0.14,0.0,0.0001,0.01113,1.5717092337917484
OWID_AFR,Africa,2022-10-28,0.0,1018.0,6.57,0.0,0.005,0.0,16.0,0.14,0.0,0.0001,0.01113,1.5717092337917484
OWID_AFR,Africa,2022-10-29,0.0,1018.0,6.57,0.0,0.005,0.0,16.0,0.14,0.0,0.0001,0.01113,1.5717092337917484
OWID_AFR,Africa,2022-10-30,28.0,1046.0,4.0,0.019,0.003,0.0,16.0,0.0,0.0,0.0,0.01113,1.5296367112810707
OWID_AFR,Africa,2022-10-31,0.0,1046.0,4.0,0.0,0.003,0.0,16.0,0.0,0.0,0.0,0.01113,1.5296367112810707
OWID_AFR,Africa,2022-11-01,0.0,1046.0,4.0,0.0,0.003,0.0,16.0,0.0,0.0,0.0,0.01113,1.5296367112810707
OWID_AFR,Africa,2022-11-02,0.0,1046.0,4.0,0.0,0.003,0.0,16.0,0.0,0.0,0.0,0.01113,1.5296367112810707
OWID_AFR,Africa,2022-11-03,0.0,1046.0,4.0,0.0,0.003,0.0,16.0,0.0,0.0,0.0,0.01112,1.5296367112810707
OWID_AFR,Africa,2022-11-04,0.0,1046.0,4.0,0.0,0.003,0.0,16.0,0.0,0.0,0.0,0.01112,1.5296367112810707
OWID_AFR,Africa,2022-11-05,0.0,1046.0,4.0,0.0,0.003,0.0,16.0,0.0,0.0,0.0,0.01112,1.5296367112810707
OWID_AFR,Africa,2022-11-06,21.0,1067.0,3.0,0.015,0.002,0.0,16.0,0.0,0.0,0.0,0.01112,1.499531396438613
